latitude;longitude;descr_cat_veh;descr_agglo;descr_athmo;description_intersection;age;descr_grav;descr_motif_traj;descr_type_col
43.4167;3.3;2;1;2;1;57;2;2;5
43.1833;2.78333;2;1;2;1;44;2;2;5
43.8;4.66667;2;1;2;1;73;2;2;5
43.8;4.66667;2;1;2;1;57;2;2;5
43.1833;2.83333;2;1;2;1;53;2;2;5
43.4167;3.16667;2;1;2;2;99;2;2;5
43.4167;3.16667;2;1;2;2;41;2;2;5
43.4167;3.16667;2;1;2;2;104;2;2;5
43.3;3.41667;2;1;2;1;39;2;2;5
43.3;3.41667;1;1;2;1;39;2;2;5
48.4833;-2.78333;2;1;2;2;24;2;2;5
48.4833;-2.78333;2;1;2;2;48;2;2;5
48.1833;6.45;2;1;1;1;42;2;2;5
43.7833;3.73333;1;1;2;1;41;2;1;5
47.95;2.85;2;1;2;1;46;2;1;5
48.8167;2.61667;2;1;2;1;47;2;1;5
48.7984;2.60528;1;1;1;1;48;2;1;5
48.7167;2.58333;1;1;2;1;37;2;2;5
48.4;3.11667;2;1;2;1;43;2;2;5
48.85;2.63333;1;1;2;1;61;2;2;5
45.0667;3.86667;1;1;2;1;89;2;1;5
46.1667;6.33333;2;1;1;1;73;2;1;5
46.1667;6.33333;2;1;1;1;42;2;2;5
47.4598;1.99667;2;1;1;1;67;2;1;5
47.35;-1.28333;1;1;1;1;36;2;1;5
47.35;-1.28333;2;1;1;1;39;2;1;5
47.35;-1.28333;2;1;1;1;77;2;1;5
49.0333;3.06667;2;1;2;1;50;2;2;5
49.0333;3.06667;2;1;2;1;42;2;1;5
49.0667;2.23333;1;1;2;1;44;2;1;5
43.5667;3.95;2;1;2;1;46;2;1;5
46.2;1.3;2;1;1;1;63;2;2;5
48.4833;-2.78333;2;1;1;1;24;2;1;5
48.4833;-2.78333;2;1;1;1;54;2;1;5
46.6833;1.65;1;1;2;1;51;2;1;5
49.3333;1.1;2;1;1;1;70;2;1;5
49.6;0.266667;2;1;1;1;57;2;1;5
48.8667;2.68333;2;1;1;1;58;2;2;5
48.85;2.78333;2;1;1;1;49;2;1;5
48.6;2.61667;2;1;2;2;57;2;1;5
48.8667;2.68333;2;1;1;1;52;2;1;5
48.8667;2.68333;2;1;1;1;35;2;2;5
48.8667;2.68333;1;1;1;1;59;2;1;5
48.8833;2.68333;2;1;2;1;64;2;1;5
48.5;2.8;2;1;1;1;70;2;1;5
48.4;2.7;2;1;1;1;61;2;2;5
45.6398;4.84028;1;1;2;1;39;2;1;5
45.6398;4.84028;2;1;2;1;46;2;1;5
45.6398;4.84028;2;1;2;1;42;2;1;5
45.6917;4.93333;2;1;2;1;84;2;2;5
45.6167;4.81667;1;1;1;1;42;2;2;5
47.8667;7.45;2;1;2;2;42;2;2;5
47.75;7.33333;2;1;2;2;52;2;1;5
44.0056;4.13084;2;1;2;1;32;2;2;5
47.75;7.33333;2;1;1;1;44;2;1;5
47.7667;7.28333;2;1;1;1;84;2;2;5
48.0667;7.28333;2;1;1;1;34;2;2;5
50.7;2.13333;2;1;2;1;59;2;2;5
50.4167;1.65;2;1;2;1;16;2;2;5
50.4167;1.65;2;1;2;1;42;2;2;5
50.4167;2.76667;2;1;2;1;39;2;2;5
50.4833;2.66667;2;1;2;1;45;2;2;5
50.4833;2.66667;2;1;2;1;37;2;2;5
50.4833;2.66667;2;1;2;1;44;2;2;5
50.4833;2.66667;2;1;2;1;34;2;2;5
48.2333;-4.35;2;1;2;1;39;2;2;5
44.0167;1.35;1;2;2;1;62;2;2;5
46.1333;6.26667;1;2;2;1;51;2;1;5
43.3;-0.366667;1;2;1;1;50;2;1;5
42.0275;8.84279;1;2;2;1;57;2;1;5
42.0275;8.84279;2;2;2;1;73;2;1;5
45.1833;0.716667;1;2;2;2;57;2;2;5
45.1833;0.716667;1;2;2;2;57;2;2;5
45.1833;0.716667;1;2;2;2;59;2;2;5
46.5833;0.333333;2;2;1;1;53;2;1;5
46.5833;0.333333;2;2;1;1;14;2;2;5
46.5833;0.333333;2;2;1;1;19;2;2;5
47.6667;-2.75;1;2;2;2;40;2;1;5
50.3833;3.53333;2;2;2;1;58;2;2;5
50.4167;3.65;1;2;2;2;55;2;2;5
50.6333;3.06667;2;2;1;2;46;2;2;5
50.3667;3.55;2;2;2;1;24;2;2;5
50.3667;3.55;2;2;2;1;19;2;2;5
48.0;0.2;1;2;2;2;47;2;1;5
49.3333;-0.6;1;2;2;2;53;2;2;5
49.1833;-0.35;2;2;2;2;34;2;2;5
49.1833;-0.35;2;2;2;2;66;2;2;5
50.4167;2.93333;1;2;2;1;31;2;2;5
43.3;-0.4;2;2;1;2;36;2;2;5
43.6;3.88333;1;2;2;2;60;2;1;5
43.2333;0.083333;2;2;1;1;91;2;1;5
45.0667;4.85;2;2;2;1;58;2;1;5
43.6;3.88333;2;2;2;2;45;2;2;5
43.1833;3.0;1;2;2;1;30;2;1;5
43.6;3.88333;1;2;2;1;34;2;1;5
43.6;3.88333;2;2;2;1;50;2;1;5
43.6;3.88333;2;2;2;2;46;2;2;5
43.6;3.88333;2;2;2;2;39;2;2;5
43.6;3.88333;1;2;2;1;66;2;2;5
44.85;-0.533333;2;2;2;2;69;2;1;5
43.6;3.88333;1;2;2;2;47;2;2;5
44.125;3.75833;2;2;2;2;18;2;2;5
44.125;3.75833;2;2;2;2;43;2;2;5
44.125;3.75833;2;2;2;2;45;2;2;5
47.8833;1.95;1;2;2;2;64;2;1;5
47.95;1.88333;2;2;2;1;47;2;1;5
48.9583;4.36667;2;2;1;1;56;2;1;5
49.0;2.38333;2;2;2;1;45;2;1;5
49.0;2.38333;2;2;2;1;50;2;1;5
49.0;2.38333;2;2;2;1;44;2;1;5
47.3833;0.683333;2;2;2;1;42;2;2;5
47.3833;0.683333;2;2;2;1;33;2;2;5
49.0167;2.1;1;2;1;1;41;2;1;5
43.6;3.88333;2;2;1;1;53;2;2;5
49.5;1.15;2;2;2;1;55;2;1;5
49.0167;1.15;2;2;2;1;57;2;2;5
48.0795;7.39445;2;2;2;1;59;2;1;5
47.9167;7.2;2;2;1;2;57;2;1;5
50.4333;2.83333;1;2;2;2;36;2;1;5
50.8;1.73333;2;2;2;1;52;2;2;5
50.3833;2.9;1;2;2;2;37;2;2;5
50.3833;2.9;2;2;2;2;37;2;2;5
50.3833;2.9;2;2;2;2;37;2;2;5
50.3833;2.9;2;2;2;2;18;2;2;5
50.3833;2.9;2;2;2;2;38;2;2;5
50.3833;2.9;2;2;2;2;55;2;2;5
50.45;2.51667;2;2;2;1;33;2;2;5
50.4167;2.76667;2;2;2;1;50;2;1;5
50.4167;2.76667;2;2;2;1;23;2;1;5
50.2333;2.8;2;2;2;2;42;2;1;5
50.5333;2.56667;1;2;2;2;91;2;2;5
45.4667;6.06667;2;1;1;1;67;2;1;5
45.4667;6.06667;2;1;1;1;34;2;1;5
48.6553;2.63472;2;1;2;1;50;2;2;5
48.6553;2.63472;2;1;2;1;46;2;2;5
48.6553;2.63472;2;1;2;1;64;1;1;5
49.7;1.5;2;1;2;1;69;1;2;5
49.7;1.5;2;1;2;1;68;1;2;5
49.45;0.966667;2;1;2;1;83;1;2;5
49.85;0.75;2;1;2;2;36;1;2;5
49.85;0.75;1;1;2;2;72;1;1;5
49.4609;1.69695;2;1;2;1;49;1;2;5
49.7833;1.08333;2;1;2;1;39;1;1;5
49.9333;1.63333;2;1;2;2;36;1;2;5
49.9333;1.63333;2;1;2;2;52;1;2;5
49.4333;1.08333;2;1;1;1;72;1;2;5
50.7;3.21667;2;1;2;2;71;1;1;5
48.6667;5.9;2;1;1;1;33;1;2;5
48.6667;5.9;2;1;1;1;49;1;2;5
47.9;1.91667;1;1;2;1;60;1;1;5
48.5095;1.9275;2;1;2;1;47;1;1;5
48.5095;1.9275;2;1;2;1;74;1;1;5
48.8;2.13333;2;1;1;1;43;1;1;5
48.8;2.13333;2;1;1;1;44;1;1;5
48.8;2.13333;2;1;1;1;49;1;1;5
48.7667;2.13333;1;1;2;1;43;1;1;5
48.7667;2.13333;1;1;2;1;57;1;1;5
48.8;2.18333;1;1;2;1;36;1;2;5
48.8;2.18333;1;1;2;1;42;1;2;5
48.9667;1.71667;2;1;2;1;69;1;1;5
48.9667;1.93333;2;1;2;1;61;1;1;5
48.9667;1.93333;2;1;2;1;46;1;1;5
48.95;1.81667;2;1;2;1;53;1;2;5
48.95;1.81667;2;1;2;1;37;1;2;5
48.95;1.81667;2;1;2;1;34;1;2;5
48.9667;1.8;2;1;2;1;39;1;1;5
48.9667;1.8;2;1;2;1;66;1;1;5
48.8167;1.95;2;1;1;1;61;1;1;5
48.8167;1.95;2;1;1;1;38;1;1;5
48.8167;2.05;1;1;1;1;57;1;1;5
48.8167;2.05;2;1;1;1;57;1;1;5
48.8167;2.05;2;1;1;1;60;1;1;5
48.7667;2.06667;1;1;1;1;51;1;1;5
48.7667;2.06667;1;1;1;1;64;1;1;5
48.825;2.125;2;1;2;1;48;1;2;5
48.825;2.125;2;1;2;1;55;1;2;5
48.9667;1.8;2;1;2;1;72;1;2;5
48.7667;2.16667;2;1;2;1;60;1;2;5
48.7667;2.16667;2;1;2;1;39;1;2;5
48.8;2.18333;1;1;1;1;59;1;2;5
50.4167;2.66667;2;1;1;1;40;1;2;5
50.4167;2.66667;2;1;1;1;66;1;1;5
50.5792;2.73945;2;1;2;1;45;1;1;5
50.5667;2.48333;2;1;2;2;93;1;2;5
50.5667;2.48333;2;1;2;2;49;1;1;5
50.5667;2.48333;2;1;2;2;58;1;1;5
43.1833;3.0;1;1;2;1;55;1;1;5
43.1833;3.0;2;1;2;1;36;1;2;5
43.1833;3.0;2;1;2;1;56;1;2;5
43.1833;3.0;2;1;2;1;88;1;2;5
45.7167;4.35;2;1;2;1;50;1;2;5
45.7167;4.35;2;1;2;1;70;1;2;5
50.05;1.41667;1;1;2;1;78;1;2;5
50.05;1.41667;2;1;2;1;44;1;2;5
50.05;1.41667;2;1;2;1;77;1;2;5
49.0167;6.2;2;1;2;1;75;1;2;5
49.3667;6.16667;2;1;2;2;33;1;1;5
49.3667;6.16667;2;1;2;2;67;1;2;5
49.1;6.1;1;1;1;1;49;1;1;5
49.1;6.1;2;1;1;1;34;1;2;5
49.3667;6.16667;2;1;1;1;58;1;1;5
49.3667;6.16667;2;1;1;1;78;1;1;5
49.3667;6.16667;2;1;1;1;98;1;1;5
49.15;6.15;2;1;2;1;64;1;2;5
49.15;6.15;2;1;2;1;47;1;2;5
49.1214;6.28084;2;1;2;1;33;1;1;5
49.3333;6.11667;1;1;2;1;55;1;1;5
48.15;-1.68333;2;1;2;1;18;1;1;5
48.15;-1.68333;2;1;2;1;54;1;2;5
48.6;-2.03333;2;1;2;2;58;1;1;5
48.7333;2.28333;2;1;2;1;56;1;2;5
48.7333;2.28333;2;1;2;1;40;1;2;5
48.6333;2.36667;1;1;2;1;47;1;1;5
49.7333;0.6;2;1;2;2;53;1;1;5
49.7333;0.6;1;1;2;2;74;1;2;5
49.5667;1.25;1;1;2;1;50;1;1;5
49.5667;1.25;1;1;2;1;93;1;2;5
45.7667;4.88333;2;1;1;1;34;1;2;5
45.7667;4.88333;2;1;1;1;41;1;2;5
45.7667;4.88333;2;1;1;1;55;1;2;5
45.3333;5.38333;1;1;2;1;50;1;1;5
44.95;5.71667;1;1;1;1;66;1;1;5
44.95;5.71667;2;1;1;1;68;1;2;5
45.3333;5.35;1;1;1;1;76;1;1;5
45.3333;5.35;2;1;1;1;64;1;1;5
45.1167;5.8;2;1;2;1;61;1;2;5
45.5167;4.96667;2;1;2;1;45;1;2;5
45.05;5.66667;2;1;2;1;55;1;2;5
45.5333;4.16667;1;1;2;1;67;1;1;5
48.7667;-0.066667;1;1;2;1;39;1;1;5
48.7667;-0.066667;2;1;2;1;63;1;2;5
49.7167;1.5;2;1;1;1;87;1;2;5
49.7167;1.5;2;1;1;1;97;1;2;5
49.7167;1.5;2;1;1;1;55;1;2;5
49.2667;1.88333;1;1;2;1;52;1;1;5
49.2667;1.88333;2;1;2;1;74;1;2;5
48.6167;6.16667;1;1;1;1;47;1;1;5
48.6167;6.16667;1;1;1;1;38;1;1;5
49.3833;2.4;2;1;2;1;54;1;2;5
49.2667;1.88333;2;1;2;1;69;1;1;5
49.2667;1.88333;2;1;2;1;91;1;2;5
49.2667;1.88333;1;1;2;1;52;1;1;5
48.9833;2.61667;2;1;2;1;38;1;1;5
48.9833;2.61667;2;1;2;1;50;1;1;5
48.7167;2.58333;1;1;1;1;65;1;1;5
48.7167;2.58333;1;1;1;1;56;1;1;5
48.7167;2.58333;2;1;2;1;39;1;2;5
48.7167;2.58333;2;1;2;1;41;1;2;5
48.7167;2.58333;2;1;2;1;38;1;1;5
48.85;2.65;2;1;1;1;48;1;2;5
48.85;2.65;2;1;1;1;26;1;2;5
48.85;2.65;2;1;1;1;54;1;2;5
48.85;2.65;2;1;1;1;37;1;2;5
48.7333;2.33333;1;1;2;1;40;1;1;5
48.7333;2.33333;2;1;2;1;65;1;2;5
48.7;2.3;2;1;2;1;46;1;1;5
48.7;2.3;2;1;2;1;62;1;1;5
48.7167;2.25;1;1;1;1;59;1;1;5
48.6333;2.5;1;1;2;1;66;1;1;5
48.6333;2.23333;2;1;1;1;63;1;1;5
48.6333;2.23333;2;1;1;1;62;1;1;5
48.65;2.41667;2;1;2;1;78;1;1;5
48.65;2.41667;2;1;2;1;44;1;1;5
48.6667;2.35;2;1;2;1;50;1;1;5
48.6667;2.35;2;1;2;1;56;1;1;5
48.6667;2.35;2;1;2;1;43;1;2;5
48.6667;2.35;2;1;2;1;66;1;1;5
48.6667;2.35;2;1;2;1;37;1;1;5
48.6667;2.35;2;1;2;1;92;1;2;5
48.6667;2.35;1;1;2;1;47;1;1;5
48.65;2.41667;2;1;2;1;78;1;2;5
48.65;2.41667;2;1;2;1;47;1;1;5
48.7;2.45;2;1;2;1;56;1;1;5
48.7;2.45;2;1;2;1;49;1;1;5
48.7;2.25;2;1;1;1;44;1;2;5
48.7;2.25;2;1;1;1;40;1;2;5
48.7;2.25;2;1;1;1;42;1;2;5
48.6333;2.33333;2;1;2;1;67;1;1;5
48.6333;2.33333;2;1;2;1;42;1;1;5
48.6333;2.23333;2;1;2;1;35;1;1;5
48.7;2.3;1;1;2;1;46;1;1;5
48.7333;2.28333;1;1;1;1;50;1;2;5
48.7333;2.28333;2;1;1;1;41;1;2;5
47.2333;0.05;2;1;2;2;42;1;2;5
48.8667;1.8;1;1;2;1;61;1;1;5
48.8667;1.8;1;1;2;1;39;1;1;5
48.5333;7.71667;2;1;2;1;69;1;2;5
48.5333;7.71667;1;1;2;1;41;1;1;5
48.5833;7.75;1;1;1;1;49;1;1;5
48.5833;7.75;1;1;2;1;59;1;1;5
48.5833;7.75;2;1;2;1;61;1;2;5
48.5167;7.56667;1;1;2;1;36;1;1;5
48.25;7.4;2;1;1;1;52;1;1;5
48.25;7.4;2;1;1;1;37;1;2;5
48.6667;7.71667;2;1;1;2;37;1;1;5
48.6667;7.71667;2;1;1;2;40;1;1;5
50.35;3.53333;2;1;2;1;73;1;2;5
50.35;3.53333;2;1;2;1;36;1;2;5
50.35;3.53333;1;1;2;1;47;1;1;5
49.4333;1.08333;2;2;2;1;53;1;1;5
49.4333;1.08333;2;2;2;1;66;1;1;5
49.5;0.133333;2;2;2;2;55;1;2;5
49.5;0.133333;2;2;2;2;63;1;2;5
49.5;0.133333;2;2;2;2;53;1;2;5
49.4333;1.08333;1;2;2;1;42;1;1;5
49.4333;1.08333;1;2;2;1;37;1;1;5
49.4333;1.08333;2;2;2;1;57;1;1;5
49.4833;1.05;2;2;2;1;76;1;2;5
49.9333;1.08333;2;2;2;2;70;1;2;5
49.9333;1.08333;2;2;2;1;37;1;1;5
49.9333;1.08333;2;2;2;1;61;1;1;5
49.9333;1.63333;2;2;2;1;40;1;1;5
49.4333;1.08333;1;2;2;1;37;1;1;5
49.4333;1.08333;2;2;2;1;45;1;1;5
50.3667;3.06667;1;2;2;2;40;1;1;5
48.65;6.18333;2;2;1;1;33;1;1;5
48.65;6.18333;2;2;1;1;32;1;1;5
48.65;6.18333;2;2;1;1;104;1;2;5
48.65;6.18333;2;2;1;1;65;1;2;5
48.65;6.18333;2;2;1;1;93;1;2;5
48.8167;1.95;2;2;2;1;82;1;2;5
48.8167;1.95;2;2;2;1;57;1;2;5
48.85;2.15;1;2;2;1;51;1;1;5
48.85;2.15;2;2;2;1;72;1;1;5
49.0;1.81667;2;2;1;2;70;1;2;5
49.0;1.81667;2;2;1;2;33;1;2;5
49.0;1.81667;2;2;1;2;37;1;2;5
49.0;1.91667;1;2;1;2;41;1;1;5
49.0167;1.9;2;2;2;1;66;1;1;5
49.0167;1.9;2;2;2;1;57;1;1;5
50.4833;3.01667;2;2;1;1;65;1;2;5
50.3833;2.9;2;2;1;2;39;1;2;5
50.3833;2.9;2;2;1;2;17;1;2;5
50.3833;2.9;2;2;1;2;52;1;1;5
50.3833;2.9;2;2;1;2;42;1;2;5
50.3833;2.9;2;2;1;2;73;1;2;5
50.4333;2.86667;2;2;2;2;33;1;2;5
50.4333;2.86667;2;2;2;2;40;1;2;5
46.15;4.11667;2;2;2;1;90;1;2;5
46.15;4.11667;2;2;2;1;73;1;2;5
43.6;1.43333;2;2;2;2;65;1;1;5
43.6;1.43333;2;2;2;2;53;1;2;5
49.1333;6.16667;1;2;1;1;71;1;1;5
49.1333;6.16667;2;2;1;1;53;1;2;5
49.0167;6.4;1;2;2;1;35;1;1;5
49.0167;6.4;2;2;2;1;45;1;2;5
49.1333;6.16667;2;2;1;2;62;1;2;5
49.1333;6.16667;2;2;1;2;53;1;1;5
49.1333;6.16667;1;2;1;2;57;1;1;5
49.1333;6.16667;2;2;1;2;38;1;1;5
49.3667;6.16667;2;2;1;1;49;1;2;5
49.3667;6.16667;2;2;1;1;23;1;2;5
49.3667;6.16667;2;2;1;1;52;1;2;5
49.3667;6.16667;2;2;1;1;35;1;2;5
49.3667;6.16667;2;2;2;1;35;1;2;5
49.3667;6.16667;2;2;2;1;62;1;2;5
48.65;-2.01667;2;2;2;1;66;1;1;5
48.65;-2.01667;1;2;2;1;62;1;1;5
48.0833;-1.68333;2;2;2;2;52;1;1;5
43.1167;5.93333;2;2;2;1;66;1;1;5
43.1167;5.93333;2;2;2;1;37;1;2;5
43.1167;5.93333;1;2;2;2;104;1;1;5
43.1167;5.93333;1;2;2;2;52;1;1;5
49.4333;1.08333;2;2;1;1;52;1;1;5
49.4167;1.03333;2;2;1;1;46;1;1;5
49.4167;1.03333;2;2;1;1;36;1;1;5
49.5;0.133333;2;2;2;1;39;1;2;5
49.5;0.133333;1;2;2;1;44;1;1;5
45.9;4.43333;1;2;1;1;44;1;1;5
45.9;4.43333;1;2;1;1;49;1;1;5
45.7;4.86667;2;2;2;1;39;1;2;5
45.7;4.86667;2;2;2;1;67;1;2;5
45.7;4.86667;2;2;2;1;63;1;2;5
49.3;-0.066667;2;2;2;1;75;1;2;5
49.3;-0.066667;2;2;2;1;51;1;2;5
45.8;4.15;2;2;2;2;44;1;1;5
45.8;4.15;2;2;2;2;67;1;1;5
48.6833;6.21667;2;2;2;1;48;1;1;5
48.7;6.21667;2;2;2;2;49;1;1;5
48.7;6.21667;2;2;2;2;52;1;2;5
49.4333;1.08333;2;2;2;1;72;1;1;5
49.4333;1.08333;1;2;2;1;65;1;1;5
46.0367;4.06889;1;2;2;2;61;1;1;5
46.0367;4.06889;2;2;2;2;42;1;2;5
48.6833;6.2;2;2;2;2;45;1;2;5
48.6833;6.2;2;2;2;2;39;1;2;5
49.9;1.15;1;2;2;1;39;1;1;5
49.9;1.15;2;2;2;1;46;1;1;5
45.4333;4.4;2;2;1;1;47;1;2;5
46.1333;4.01667;2;2;2;1;68;1;1;5
46.1333;4.01667;2;2;2;1;42;1;2;5
49.8667;1.06667;1;2;1;1;49;1;1;5
49.8667;1.06667;1;2;1;1;57;1;1;5
45.6917;4.93333;1;2;1;2;47;1;1;5
48.6;2.48333;2;2;2;1;42;1;1;5
48.6;2.48333;2;2;2;1;44;1;1;5
48.6333;2.33333;2;2;1;1;46;1;2;5
48.6333;2.33333;1;2;1;1;63;1;1;5
48.6333;2.33333;1;2;1;1;52;1;1;5
48.6333;2.45;2;2;1;1;48;1;1;5
48.6333;2.45;2;2;1;1;35;1;1;5
48.6333;2.45;2;2;2;1;50;1;2;5
48.6333;2.45;2;2;2;1;37;1;2;5
48.6833;2.41667;2;2;2;1;35;1;2;5
48.65;2.41667;2;2;2;1;43;1;2;5
48.6167;2.31667;2;2;1;1;45;1;2;5
48.6167;2.31667;2;2;1;1;56;1;1;5
47.2167;-1.55;2;2;2;1;35;1;1;5
47.2167;-1.55;2;2;2;1;60;1;1;5
48.7833;2.0;1;2;2;2;51;1;1;5
47.1;-1.81667;1;2;1;1;57;1;1;6
50.5792;2.73945;1;1;2;1;70;3;1;5
50.5667;2.48333;1;1;2;2;100;3;1;5
43.1833;2.81667;2;1;1;1;95;3;1;5
45.3167;4.53333;1;1;2;1;48;3;2;5
49.1167;6.08333;2;1;2;1;41;3;2;5
49.5667;1.25;2;1;2;1;45;3;2;5
44.95;5.71667;1;1;1;1;71;3;2;5
45.1167;5.8;2;1;2;1;91;3;2;5
45.05;5.66667;1;1;2;1;63;3;2;5
48.7667;-0.066667;2;1;2;1;60;3;1;5
49.8667;1.06667;2;2;1;1;52;3;2;5
49.7;1.5;2;1;2;1;60;3;1;5
49.45;0.966667;1;1;2;1;60;3;1;5
49.4609;1.69695;2;1;2;1;75;3;2;5
49.7833;1.08333;2;1;2;1;36;3;1;5
49.7833;1.08333;2;1;2;1;72;3;1;5
49.9333;1.63333;2;1;2;2;70;3;1;5
50.7;3.21667;2;1;2;2;35;3;1;5
50.7;3.21667;2;1;2;2;50;3;1;5
48.5095;1.9275;2;1;2;1;49;3;2;5
48.8;2.18333;1;1;2;1;34;3;2;5
48.9667;1.93333;1;1;2;1;52;3;1;5
48.8;2.18333;1;1;1;1;72;3;2;5
45.7167;4.35;2;1;2;1;50;3;2;5
49.0167;6.2;1;1;2;1;31;3;2;5
48.8;6.66667;2;1;2;1;44;3;2;5
49.1167;6.08333;1;1;2;1;97;3;2;5
49.3333;6.11667;1;1;2;1;66;3;1;5
49.3333;6.11667;1;1;2;1;61;3;1;5
48.15;-1.68333;2;1;2;1;73;3;1;5
48.6;-2.03333;2;1;2;2;62;3;1;5
48.6333;2.36667;2;1;2;1;35;3;1;5
49.7333;0.6;1;1;2;2;70;3;2;5
48.5333;7.46667;2;1;1;1;36;3;1;5
45.3333;5.38333;2;1;2;1;51;3;1;5
45.3333;5.38333;2;1;2;1;88;3;2;5
45.4667;4.81667;2;1;2;1;53;3;1;5
45.1167;5.8;2;1;2;1;86;3;2;5
45.5333;4.16667;1;1;2;1;54;3;1;5
49.2667;1.88333;2;1;2;1;54;3;1;5
48.6167;6.16667;2;1;1;1;72;3;1;5
49.3833;2.4;1;1;2;1;31;3;2;5
49.2667;1.88333;2;1;2;1;69;3;2;5
48.7167;2.58333;2;1;1;1;36;3;2;5
48.7167;2.58333;2;1;1;1;37;3;2;5
48.7167;2.58333;2;1;1;1;40;3;2;5
48.7167;2.58333;2;1;1;1;63;3;1;5
48.85;2.65;2;1;1;1;91;3;2;5
48.6333;2.23333;1;1;1;1;54;3;1;5
48.7;2.3;1;1;2;1;27;3;2;5
48.6667;2.35;2;1;2;1;36;3;2;5
48.6667;2.35;2;1;2;1;41;3;2;5
48.6667;2.35;2;1;2;1;80;3;2;5
48.6667;2.35;2;1;2;1;61;3;1;5
48.7;2.25;2;1;1;1;76;3;2;5
48.6333;2.23333;1;1;2;1;57;3;1;5
48.6667;7.71667;2;1;1;2;86;3;1;5
47.3167;-1.73333;2;1;1;1;75;3;1;6
45.7353;0.429722;2;1;1;1;53;3;1;6
45.8167;0.633333;2;1;2;1;75;3;1;6
48.5833;7.75;2;2;2;2;55;3;2;5
49.5;0.133333;1;2;2;2;39;3;2;5
49.4333;1.08333;1;2;2;1;57;3;1;5
49.4833;1.05;2;2;2;1;91;3;2;5
49.9333;1.08333;2;2;2;2;73;3;1;5
49.9333;1.63333;1;2;2;1;33;3;1;5
49.9333;1.63333;1;2;2;1;32;3;1;5
48.8167;1.95;2;2;2;1;72;3;2;5
49.0167;1.9;1;2;2;1;25;3;1;5
49.0167;1.9;1;2;2;1;29;3;1;5
49.0167;6.4;2;2;2;1;58;3;2;5
49.1333;6.16667;1;2;1;2;39;3;1;5
49.3667;6.16667;2;2;1;1;74;3;2;5
48.65;-2.01667;1;2;2;1;60;3;1;5
43.1167;5.93333;1;2;2;2;56;3;2;5
49.5;0.133333;2;2;2;1;59;3;1;5
45.9;4.43333;1;2;1;1;30;3;1;5
45.7667;4.88333;1;2;2;2;47;3;2;5
49.3;-0.066667;1;2;2;1;67;3;1;5
45.8;4.15;1;2;2;2;53;3;2;5
49.4333;1.08333;1;2;2;1;30;3;1;5
49.4333;1.08333;1;2;2;1;30;3;1;5
48.6833;6.2;1;2;2;2;35;3;1;5
46.1333;4.01667;1;2;2;1;68;3;1;5
48.6;2.48333;1;2;2;1;68;3;1;5
47.2167;-1.55;2;2;2;1;70;3;1;5
48.95;2.18333;1;2;2;1;71;3;2;5
49.45;0.966667;2;1;2;1;52;2;1;5
49.4333;1.08333;2;1;1;1;37;2;2;5
49.4333;1.08333;2;1;1;1;41;2;1;5
48.6667;5.9;2;1;1;1;36;2;2;5
48.6667;5.9;2;1;1;1;79;2;2;5
47.9;1.91667;1;1;2;1;52;2;1;5
47.9;1.91667;2;1;2;1;49;2;1;5
48.8;2.13333;1;1;1;1;43;2;1;5
48.8;2.13333;1;1;1;1;42;2;1;5
48.7667;2.13333;2;1;2;1;58;2;1;5
48.9667;1.71667;2;1;2;1;67;2;1;5
48.95;1.81667;2;1;2;1;39;2;2;5
48.95;1.81667;2;1;2;1;37;2;2;5
48.9667;1.8;2;1;2;1;43;2;2;5
48.9667;1.8;2;1;2;1;45;2;2;5
48.8167;1.95;2;1;1;1;70;2;2;5
48.8167;2.05;2;1;1;1;51;2;1;5
48.8167;2.05;2;1;1;1;70;2;1;5
48.7667;2.06667;2;1;1;1;47;2;2;5
48.7667;2.06667;2;1;1;1;73;2;2;5
48.7667;2.06667;2;1;1;1;14;2;2;5
48.825;2.125;2;1;2;1;48;2;2;5
48.8;2.18333;1;1;1;1;37;2;2;5
50.4167;2.66667;2;1;1;1;36;2;1;5
43.1833;2.81667;2;1;1;1;54;2;1;5
43.1833;2.81667;2;1;1;1;33;2;1;5
50.05;1.41667;2;1;2;1;44;2;2;5
49.0167;6.2;1;1;2;1;33;2;2;5
48.8;6.66667;1;1;2;1;59;2;1;5
49.1167;6.08333;1;1;2;1;94;2;2;5
49.3667;6.16667;2;1;2;2;35;2;2;5
49.1;6.1;2;1;1;1;57;2;1;5
49.3667;6.16667;2;1;1;1;68;2;1;5
49.15;6.15;2;1;2;1;39;2;2;5
49.1214;6.28084;2;1;2;1;33;2;1;5
49.1214;6.28084;2;1;2;1;47;2;1;5
48.15;-1.68333;2;1;2;1;68;2;2;5
48.15;-1.68333;2;1;2;1;47;2;2;5
48.15;-1.68333;2;1;2;1;75;2;1;5
48.7333;2.28333;2;1;2;1;63;2;2;5
48.7333;2.28333;2;1;2;1;62;2;2;5
48.6333;2.36667;2;1;2;1;46;2;1;5
48.65;2.41667;1;1;2;1;53;2;1;5
48.65;2.41667;1;1;2;1;53;2;1;5
48.65;2.41667;2;1;2;1;54;2;1;5
45.7667;4.88333;2;1;1;1;25;2;2;5
45.4667;4.81667;2;1;2;1;37;2;1;5
45.3333;5.35;2;1;1;1;50;2;1;5
45.5167;4.96667;2;1;2;1;66;2;1;5
